	ENSG00000160883	ENSG00000174501	ENSG00000013441	ENSG00000135596	ENSG00000101596	ENSG00000132424	ENSG00000156508	ENSG00000170345	ENSG00000197043	ENSG00000124126	ENSG00000111144	ENSG00000105373	ENSG00000182866	ENSG00000143870	ENSG00000111371	ENSG00000164308	ENSG00000130592	ENSG00000104870	ENSG00000168028	ENSG00000123146	ENSG00000141068	ENSG00000196565	ENSG00000140988	ENSG00000182718	ENSG00000187653	ENSG00000162231	ENSG00000148303	ENSG00000100316	ENSG00000105193	ENSG00000151651	ENSG00000189343	ENSG00000100650	ENSG00000123329	ENSG00000101347	ENSG00000000938	ENSG00000105374	ENSG00000100453	ENSG00000055163	ENSG00000116688	ENSG00000167978	ENSG00000005844	ENSG00000115415	ENSG00000116701	ENSG00000131018	ENSG00000163660	ENSG00000123338	ENSG00000072818	ENSG00000142541	ENSG00000009790	ENSG00000122406	ENSG00000134516	ENSG00000164733	ENSG00000117289	ENSG00000175606	ENSG00000163563	ENSG00000223553	ENSG00000167526	ENSG00000211772	ENSG00000044574	ENSG00000126759	ENSG00000108654	ENSG00000084234	ENSG00000155657	ENSG00000100906	ENSG00000168010	ENSG00000028137	ENSG00000063177	ENSG00000142347	ENSG00000110077	ENSG00000049860	ENSG00000100242	ENSG00000105640	ENSG00000139641	ENSG00000141524	ENSG00000204287	ENSG00000140575	ENSG00000231500	ENSG00000038427	ENSG00000137154	ENSG00000136250	ENSG00000135046	ENSG00000120129	ENSG00000196126	ENSG00000136167	ENSG00000211899	ENSG00000197249	ENSG00000115232	ENSG00000076928	ENSG00000163682	ENSG00000184319	ENSG00000269028	ENSG00000188404	ENSG00000054654	ENSG00000019582	ENSG00000177600	ENSG00000137642	ENSG00000051523	ENSG00000166598	ENSG00000121316	ENSG00000115523	ENSG00000110719	ENSG00000119535	ENSG00000147168	ENSG00000106066	ENSG00000163131	ENSG00000160255	ENSG00000244734	ENSG00000090382	ENSG00000085265	ENSG00000081237	ENSG00000240356	ENSG00000177359	ENSG00000198336	ENSG00000257207	Group
124	6.792881	7.764364	7.864283	7.156518	7.6855593	8.034912	12.625465	6.349642	7.65897	6.8427343	8.094103	10.062632	7.809141	6.995816	7.536199	6.652337	8.099056	6.5457563	9.984147	8.174096	5.9589205	4.8084927	10.645334	8.452412	5.985938	7.7420397	10.04766	12.176763	9.579941	6.2304206	8.878128	8.205677	7.8434396	7.3101954	7.288577	8.797591	6.924425	7.523411	5.9375577	7.6841135	6.2091455	7.57411	6.1697793	7.9753494	7.6375027	7.0228977	8.444	11.795321	8.019571	10.178299	7.750807	7.464574	9.715946	5.8842144	8.370324	5.1110744	10.773132	8.513746	6.7556586	7.2564816	10.0596695	6.8261375	7.0056314	8.600674	7.618507	6.067045	9.732365	8.175373	7.5637817	6.8376904	7.3648825	10.558189	7.5430994	7.374499	9.714411	8.001892	11.330585	6.1273394	11.391954	6.8840246	8.482437	6.7518244	8.512634	8.819862	8.174501	8.123776	7.178307	8.8091545	10.949705	5.925766	6.93639	7.4497023	8.388929	10.376654	10.451986	7.111231	9.979259	8.183485	6.6297507	9.6213875	8.6911335	7.1921997	9.404984	7.377422	9.198213	9.290066	10.340638	8.33905	8.269508	10.64303	6.57227	6.7033215	5.1995993	5.138343	0
125	4.5535827	7.5596547	7.1442294	6.7135735	6.413965	6.919344	11.607691	3.8162782	6.403921	5.861566	6.246253	8.3393345	7.917932	5.5280313	7.323654	7.030539	6.4107633	4.0063753	7.974587	6.6974516	6.478662	4.0953526	9.241386	6.705406	4.5187974	6.5851583	9.210259	10.954173	7.421888	5.2514367	8.023915	6.981049	6.087289	5.542407	6.088276	7.0518613	5.1865664	6.721379	6.995434	5.8850265	6.0503483	6.5672226	4.645744	7.379654	6.0637603	5.544674	8.024452	9.842739	7.0568085	9.294258	7.847781	5.086046	8.593138	6.7522345	5.166421	6.305332	9.958616	8.063847	6.0460835	4.6781545	9.545298	4.7699	7.274168	5.5623174	6.217252	5.4231663	8.616209	7.0097795	4.7468567	4.4282823	6.774741	8.099506	7.6195493	7.0002217	6.844063	6.298913	9.523461	4.113506	9.714677	5.7984514	5.900929	4.131155	6.2199125	7.819938	6.0726132	4.926308	6.0740404	8.776192	8.642607	5.8908224	5.399055	5.9540567	8.221127	8.250071	8.740566	6.3479285	7.357635	7.44748	3.9232044	8.209938	7.214376	4.880567	8.594093	4.325259	5.7210464	7.187544	8.234011	4.3427973	4.768776	9.24288	6.380554	4.266869	4.845538	5.9562817	0
126	4.7577515	5.4809427	5.0734057	4.671159	5.59285	5.1054525	9.530508	4.685115	5.626299	4.9628816	5.851739	6.8363504	5.7766647	5.0445523	5.1670337	3.9072828	6.2563677	4.299679	7.368759	5.269787	5.8218737	5.479682	8.352434	6.2751417	6.3412533	5.208484	7.926579	9.074644	6.8530126	4.0258107	6.864607	6.1716013	5.459283	6.3525333	5.2084017	5.698762	5.6181955	6.2876825	7.524709	6.452939	5.3711357	6.1748924	5.4796267	5.411828	5.4619665	6.261331	5.8816824	8.863379	5.8847055	7.2982945	6.0995784	5.9295177	7.120656	5.992217	5.9440093	5.252942	8.429913	6.431885	5.165805	4.760335	7.3182135	5.469744	5.1898127	6.253232	4.9218917	4.4782786	7.749264	6.00598	4.6571136	5.642707	4.7898645	8.024168	4.3530836	4.9404774	6.302165	5.074939	8.811716	4.148183	8.86569	5.156367	6.6648054	5.5678663	5.6018233	7.591377	6.5789948	5.080744	5.1903095	6.3601737	7.8637705	6.1626596	7.480751	5.9339128	5.582981	8.020817	8.236582	5.1115017	6.546054	5.4050503	4.0069346	6.842923	4.5610785	4.8011723	5.7670784	4.3064938	5.8198347	5.5001445	9.966909	5.693289	5.0657787	6.5264053	6.8934526	6.1974316	3.7556436	8.452202	0
127	5.1339107	4.8599358	4.2814064	4.483016	4.6606374	4.4715247	9.880086	4.0546665	5.383601	5.3390336	6.388623	6.756976	6.000108	4.2854633	3.955553	3.464302	6.0359125	4.562475	6.423627	5.265399	6.1487246	3.806477	8.439379	5.5708447	4.5553303	4.390023	6.639639	8.925724	4.9654665	4.4679995	4.88193	5.641896	4.7686663	5.0283966	5.606151	5.0636744	4.299927	5.562053	6.846076	3.8821018	4.167964	6.3635173	5.215499	4.5517936	4.250112	5.297439	5.074255	7.9626484	4.716121	6.5862427	5.136981	6.1250086	6.6803904	6.579727	5.9810824	4.7171736	8.052736	4.996262	4.694127	3.9968255	7.142599	5.0380054	3.8824334	5.704236	5.345561	3.9040852	6.182171	6.961954	4.439732	4.543315	4.1840982	6.884371	4.853752	3.7720284	5.591733	5.8475733	7.4960356	3.8176987	7.95397	4.8923697	5.720013	4.800352	5.225877	7.9565544	5.2025075	4.9625044	4.4459496	6.0470433	6.2297654	6.3303814	5.278424	5.6978874	4.26159	7.4486156	5.9628773	4.3132925	5.212099	5.6935234	3.550217	7.106249	4.393286	5.645132	5.1401854	3.973278	5.6360254	5.4717464	8.490659	5.7242017	5.578538	6.592886	6.6707506	5.4078393	4.8244767	6.9699583	0
128	4.528843	6.1161594	6.0589743	4.722821	6.295965	5.610842	10.508322	3.5935144	6.3914127	4.4962273	5.8580933	7.444066	5.5335865	5.244241	5.027776	4.5232296	5.8225546	4.5979557	7.6386137	5.477963	5.182225	5.756299	9.722593	6.6485505	5.4223247	5.6074815	8.312544	10.387737	7.364669	4.534166	6.2343125	6.5079584	6.0444717	5.489179	4.8130875	6.654167	5.1812687	7.703366	5.8493767	6.12187	4.5837297	5.8714814	4.411927	5.801698	5.9310117	5.593191	7.871179	9.678586	7.9433875	8.823885	6.4589458	4.85415	7.227601	5.855913	4.833468	5.398039	9.321087	6.9072123	5.25093	4.536576	8.586428	4.8198237	6.900571	5.708048	5.076493	3.8590274	9.003809	5.668336	4.789868	4.281232	4.588995	9.153462	4.750642	5.3687024	6.19635	5.216776	9.764622	4.0652857	9.57927	4.473257	6.5806265	4.39445	5.795332	7.5980306	6.2903204	4.2856064	6.8421474	7.2803464	8.572725	5.969241	6.011582	6.899	6.3425236	8.204487	8.780016	5.836524	6.3984585	6.9620852	3.733234	7.4860725	5.3309193	3.7087722	6.1156397	4.4362926	6.082742	5.6586647	11.155478	4.3015614	4.0805316	9.269387	6.99212	5.6487584	3.5167916	6.7686977	0
129	3.701414	3.6182551	3.3930726	3.173006	3.801848	3.1875837	8.931213	3.1195757	3.8637242	4.0420127	4.119708	4.4979405	4.659441	3.3264241	3.2401545	3.0948148	5.194087	3.6397061	4.9664187	3.8280396	4.7248	3.331114	6.6419086	4.421746	6.1172457	3.2778163	5.9836946	7.895685	4.3371944	3.232815	4.018278	3.8459928	3.4257329	4.563005	3.8877025	3.575406	3.5044196	3.8213465	8.482876	3.147383	3.6930828	5.291744	3.8009934	3.3713405	3.4375055	3.9321861	4.4948125	6.2020164	3.821172	5.6045675	3.7033417	3.9180243	4.098016	4.921686	3.9061007	5.8997664	6.2819977	3.6474721	3.362362	3.125107	4.9273195	3.2072327	3.1092541	3.9578023	3.2247057	3.0938482	5.0312376	5.5099716	3.171691	3.2273724	3.2719722	5.5650425	3.2786133	3.1365104	5.372244	3.6199613	6.6895466	3.0914314	6.725763	3.2997184	4.3001223	3.448346	3.3552716	6.2956114	3.5630848	3.292452	3.1792474	3.7189546	5.1450477	6.2026343	5.8137083	3.8746927	3.2942214	5.5131187	5.423011	3.16652	4.289849	3.706672	3.0893161	4.615544	3.1367292	3.340289	3.4193876	3.1419716	3.6768835	3.593906	7.765628	3.8068364	3.2790933	4.1910625	5.736379	6.1830387	3.115416	10.119806	0
130	5.4297266	6.002684	5.524696	6.5303793	6.9578733	6.0927367	10.765341	4.519664	6.4215126	7.0432267	6.6439667	7.429726	8.031111	5.379579	6.2375937	6.307226	7.106538	4.882072	7.936461	5.893679	6.128108	4.1154385	9.367983	6.5862694	5.367156	6.7656355	8.362992	9.890318	5.8394084	5.790367	6.0315695	6.999558	6.490554	6.189003	6.5374947	6.607243	6.0577297	6.770877	8.447067	5.457774	5.8976316	6.7150908	5.438122	7.200508	5.491045	7.2127156	6.7220626	9.161664	6.7216187	8.523221	6.4206715	5.327298	8.723545	7.2054186	5.6095743	6.0239916	8.5572605	6.3344364	5.7120066	5.119564	9.324229	6.1585865	6.194992	5.904295	6.4034796	5.3280764	7.663789	8.238182	5.337716	5.047272	6.0794067	8.651165	7.536557	6.417126	6.6164865	6.6437254	8.777494	4.9422417	9.516117	6.171728	7.129048	4.8700624	5.9486747	8.006371	6.673194	4.692081	5.8776593	7.505432	7.632198	5.8823047	5.965463	6.666698	6.177076	7.5007405	7.3035765	6.3730307	6.93968	6.948226	4.288103	6.7709284	5.816537	5.178714	7.627773	4.700393	6.602088	7.2368526	7.9899297	5.425231	6.3457794	7.728289	6.4330826	4.5954485	5.897813	8.115982	0
131	4.5855007	5.878235	4.7910933	5.673459	6.022234	5.304274	11.417755	4.750929	7.269399	4.7316794	6.319063	7.9851103	6.0492277	4.735158	4.607152	3.6843083	7.461424	4.306307	8.504894	5.258684	5.1150007	4.758395	9.8713875	7.0990667	5.7200327	5.4071817	7.8523254	10.394098	7.096403	4.0393066	6.684881	6.599104	6.2307734	6.2515926	5.3671684	6.3147583	5.153434	5.7793636	6.5049524	5.978011	4.6505804	6.0098457	5.832856	5.7123775	6.015853	5.6462836	6.5803175	9.8489895	6.03531	8.312845	5.457882	5.5510035	8.0997715	5.9428587	6.4389257	4.3738327	9.622802	6.6221104	6.4776125	5.2083235	8.332226	6.759328	5.3963523	7.475904	6.307767	4.8423357	7.8373427	6.0084114	6.170242	4.515483	4.2765427	9.494074	4.6567802	5.024922	6.3612905	5.728722	9.457719	5.8598404	9.149231	5.278352	6.6989527	5.3945932	6.111599	7.878728	7.5732174	5.523817	5.0932093	6.898135	8.88937	5.1810937	7.8198924	6.629873	5.5008116	8.619148	7.666963	6.4815235	6.8591976	6.2417145	5.07939	7.2537107	5.9370794	5.186803	6.5409317	4.709246	6.849765	7.116091	10.172006	7.171554	7.026683	7.8592434	6.231035	5.3173275	5.4369946	6.6752343	0
132	3.9625566	6.1769285	5.8940983	4.751092	6.0679483	4.6997566	10.586478	3.4821842	4.57914	3.5656526	4.4850926	8.462494	4.4860415	4.2052183	3.8074756	3.6424084	4.845476	3.84256	8.446471	4.6165886	4.059941	4.8804765	9.556877	4.99339	7.5563574	4.4207683	9.00044	10.219075	9.106136	3.8702083	5.765418	6.5217996	5.3792334	4.5386133	4.06577	6.3936033	4.435112	4.6736526	4.3700976	7.6201653	3.4343798	4.605044	3.862515	4.819544	5.015768	3.8813672	5.046497	10.736494	5.0870085	8.307135	4.1580515	3.59362	5.5790043	4.5282774	5.4554424	4.211481	10.589502	6.234984	4.124429	4.237516	6.1627474	3.8886156	5.684988	6.1452675	4.378108	3.3613386	9.659735	5.1453066	4.434517	3.7361007	4.1986837	9.878573	3.480482	4.465802	5.0101295	4.4097943	10.821148	3.7635856	10.399702	3.929302	5.542286	4.037262	5.3368654	5.195921	5.2578278	3.693735	4.5412197	5.547408	10.181881	5.890112	8.022003	4.603862	6.064703	7.661367	10.101198	4.849602	6.6654863	5.5320406	3.3876934	6.8668823	4.8947215	3.7243445	5.5075607	3.4581184	4.701962	4.3819175	9.639778	4.6068697	4.1739244	7.383448	7.450448	6.7444086	4.807619	4.6306667	0
133	4.381537	4.465008	4.329648	3.3626096	4.5295386	4.035393	9.168985	3.4286864	4.8397474	3.9934754	5.1962585	6.5605755	6.041603	3.546054	3.3602805	3.357718	5.2772255	4.7228317	6.78691	5.1143665	5.8009644	4.845894	8.949772	5.3772664	5.6864915	3.726668	6.6495447	9.463754	5.882921	3.9703598	4.3452673	6.0001097	5.07751	5.2796974	4.0968833	4.228431	4.3061438	4.354168	6.682022	3.8057904	3.5853515	5.458663	5.0603037	4.52763	4.3515935	4.520054	5.224589	7.891584	4.436337	6.7513227	4.0894785	4.66545	5.0449347	5.2917547	6.3778505	5.206933	7.684248	4.8485336	3.947525	3.299624	6.022949	3.9939113	3.4959993	6.22713	4.224656	3.2820427	7.5704975	5.087124	4.245482	3.8194704	4.3248796	7.8933134	4.425257	3.6109223	5.592396	4.398216	7.924636	3.459668	8.185867	3.6849165	5.680792	4.2960124	4.154544	5.886196	4.580455	3.9839509	3.9859958	5.01802	7.335087	9.268656	8.043608	5.392424	4.123096	6.393612	7.9592786	4.177667	5.099175	5.425808	3.3354928	6.484602	4.602668	4.635484	4.6506305	3.7073772	4.735231	4.8253527	9.464233	4.8928404	5.2904425	6.4914007	8.412958	6.9658546	4.740998	6.130028	0
134	7.0519867	7.3285437	7.6842055	8.098867	8.353067	8.535751	13.219162	6.959225	8.129694	6.8857746	9.774303	10.396514	8.361336	8.249991	7.0564365	7.2796297	10.072955	7.3150144	9.341385	9.2472	6.225314	4.6588554	11.663908	9.788169	4.7656775	8.086805	9.713299	12.2204275	9.519712	7.3752756	7.8166595	8.992654	8.452126	8.620331	8.757713	8.659338	6.9991274	9.319714	6.299616	6.6423626	6.910711	8.087149	7.7859707	7.920658	8.058181	8.883354	8.998732	12.098944	9.632682	10.547482	8.749649	9.2512665	10.456305	6.161745	9.594597	4.985942	11.29724	8.359354	8.56108	8.831745	11.525947	9.43724	7.19205	7.851287	8.236267	8.568979	10.1082115	8.574726	8.772595	7.8364854	6.393563	10.667764	8.068724	8.063486	9.781462	9.839782	11.710092	6.9678993	11.369864	7.676598	10.230473	7.959153	8.343368	10.90049	9.359236	9.142393	8.13703	9.271086	11.09016	5.189744	5.354499	9.3757515	8.262867	11.88382	9.966796	8.478647	10.7876625	9.250401	8.352232	9.968864	9.040813	8.672199	9.352068	8.740332	9.754145	11.561886	11.591266	10.846056	9.976892	12.280327	6.282279	4.807198	4.5998807	6.781638	0
135	4.0821905	6.2604218	5.218625	4.0994635	5.8851814	4.581754	10.147324	3.3253043	5.6428757	4.2007484	4.8569236	6.406274	5.4728203	4.351222	4.417062	3.8378708	6.237756	3.6200416	7.437865	4.7920537	4.256672	5.3354177	8.073872	5.47806	6.237246	5.354042	8.595001	10.07674	8.0134945	3.6632223	6.1141596	6.5781565	5.481702	5.3562117	4.55631	5.544038	4.505251	6.221101	5.9104276	6.265857	4.707684	5.6138344	4.4338613	4.974292	5.188839	5.5486794	6.5941668	9.380917	6.6395874	8.1413355	5.7509403	3.894062	6.8635044	5.9989166	4.414181	4.4815245	8.899275	5.3547797	4.173368	4.0608664	6.7248545	3.5946455	6.538481	6.46358	4.1625576	3.3546438	7.378443	5.613203	3.7621765	3.5291305	4.4172144	7.6602097	3.997437	4.845852	5.74997	4.077067	9.901912	3.3115606	8.463735	3.9863362	5.540027	4.237135	4.7498074	6.1777673	5.3026896	3.4248323	4.471052	6.4479065	8.200636	6.266406	6.353751	5.487088	5.7478275	8.040961	9.511426	4.272315	6.548793	5.8866673	3.1738489	6.6461487	4.0319963	3.3072717	5.160883	3.354226	4.7899985	4.850606	9.391969	3.7472773	3.398885	7.0052342	7.162131	6.0048184	3.4363167	8.315937	0
136	3.8813117	5.3697257	4.726662	4.6799164	5.000737	4.491524	9.296579	3.7770367	4.7897754	4.4714594	5.2122717	6.0362635	4.7259874	4.0916023	4.024742	3.9389338	5.698655	3.8640888	7.175677	4.3520346	4.6580048	4.21332	8.101501	4.823062	5.766848	4.171957	7.4731774	9.012359	6.448929	3.5848417	5.7284083	5.5561447	4.5914083	4.856658	4.8715897	4.5317216	4.6926327	5.0861053	7.201433	4.99898	3.9342742	5.0753765	4.1857057	5.3762336	4.356784	5.118403	5.572631	9.10939	5.040562	7.5967364	5.3031187	4.0061874	6.0807242	5.8408985	4.959111	4.38541	8.555128	5.71004	4.8385506	3.780673	6.74547	4.214188	4.766116	5.9427032	4.245043	3.5257292	7.3666587	4.97496	4.1257706	3.9384422	4.1126	7.382802	4.3701196	4.01805	5.9785013	4.1720505	8.627995	3.7867408	8.130186	4.113962	5.9604807	4.4110646	5.07726	5.6049814	5.239696	4.2278385	4.5703707	5.2147217	8.451596	5.172518	6.1922665	4.7325077	5.1341953	7.699965	7.410087	4.349491	5.582223	5.6669264	3.4600253	6.6807594	4.575628	3.8790913	5.685952	3.8299038	4.767894	4.847662	8.854414	4.0525002	4.1477532	6.0559416	5.4482975	5.7726536	5.177936	7.0436525	0
137	3.8651626	5.937466	5.6818147	5.9802933	5.7140265	4.5976324	10.530133	3.2842722	5.698146	4.983546	4.9892325	6.5341606	6.4950585	4.3101377	3.9329026	4.5448947	5.0273857	3.5940099	6.849986	4.7191696	5.271371	3.7188983	8.16613	5.4559927	4.3488536	4.222591	7.5858417	9.111673	5.5351048	4.4081116	5.347148	6.1273203	5.4443398	5.1664553	4.729784	4.946037	5.0184917	5.2669897	7.9712462	4.5648646	4.6065087	5.745966	4.2833567	5.6879034	4.1475525	4.702079	5.6649904	8.227102	6.1589627	7.425274	5.4858904	4.163106	6.773974	6.9424486	4.2271304	5.6197333	7.9162965	5.838942	5.117435	3.8630836	7.934833	4.05575	4.8740697	5.232217	4.8786044	3.6827753	6.1992626	5.909607	3.8008213	3.639779	4.811329	7.2124014	5.832983	4.212838	5.395298	4.910495	7.8688607	3.7256083	7.9526014	4.4017773	4.647081	4.2310376	4.955444	6.303178	5.4515142	3.7402337	5.5376096	6.6084948	6.992155	5.4580784	4.6618633	5.8329353	6.325652	7.120565	7.199198	4.3615885	4.913753	6.987726	3.269442	6.0508747	4.8098726	3.6878707	6.2221622	3.4915297	4.4766126	5.1748405	7.349983	3.6495748	4.102602	6.941512	6.619252	4.3947916	4.1924367	6.388729	0
138	3.43971	3.6847293	4.0446362	3.2227159	4.6309414	3.252094	9.449202	3.1068368	3.5571003	3.8923173	4.069348	4.7002482	4.438802	3.3830214	3.2240877	3.1179323	4.9335375	3.3948925	5.8717737	3.887189	5.0403748	4.395518	6.8793344	4.5799913	6.545113	3.4967415	6.868216	8.656166	6.526659	3.1702924	5.331414	4.2196293	4.023988	5.3933964	4.063419	4.111823	3.8042867	4.6734753	7.057155	3.4028666	4.025488	5.707014	3.8241653	3.5330148	3.798146	4.2775664	4.9013724	6.40121	4.213373	6.286236	4.125805	3.974944	4.4048324	6.6245766	4.304587	5.5653534	7.174743	3.6448932	3.783416	3.152584	5.216428	3.190061	3.2256534	4.6616187	3.1666918	3.0959811	5.210033	5.4556937	3.2004647	3.1611495	3.5684037	5.1818485	3.2192764	3.1633825	6.1308756	3.4851582	6.9113536	3.0930362	6.489069	3.2018142	4.5151463	3.5416985	3.3571038	6.764657	3.3554277	3.2289548	3.2192345	4.173295	5.889011	6.5304427	7.789029	4.361774	3.658249	5.3168106	8.0511875	3.1397223	4.524655	4.215793	3.0905445	4.3435254	3.1323066	3.1289072	3.4712448	3.1254404	3.7148097	3.6190455	8.576251	3.7372427	3.1730227	4.5838375	7.460133	8.006194	3.099086	9.561237	0
139	5.1391554	6.240564	5.5791965	5.0670524	6.406114	6.155488	12.450875	6.4668865	6.0322967	4.1466503	6.780562	9.329996	5.806745	5.635274	4.770983	3.9653285	6.909032	5.5139456	10.135811	6.3497906	4.7549005	5.023737	10.593809	7.803317	7.1219616	6.2134333	9.184039	11.622622	9.176723	5.020319	6.2497454	8.111404	7.211576	6.250166	5.8194637	7.660061	6.5866594	5.603183	4.900224	6.9512744	4.140518	5.169415	5.711237	5.5352516	6.473653	4.4907737	6.6100445	11.994103	6.7016554	9.261425	4.796722	6.073339	7.6505394	4.8909907	7.5882306	3.9865408	10.924471	7.0883784	5.5981703	6.4198494	8.023694	6.414645	5.2606564	8.887485	6.3184013	4.8847632	9.962839	5.8067007	7.0884924	5.631904	4.516523	11.182344	4.4345427	6.3486567	7.671524	6.917948	11.592948	7.117481	11.172361	6.1496925	7.9453864	6.209611	8.109552	7.8696322	7.5537376	5.750209	6.1739435	6.697599	10.862082	5.3327475	7.9074755	6.070801	5.7012506	10.56579	10.625705	7.2712626	9.149338	7.0938654	6.471499	8.817241	7.680807	6.9431963	7.068913	5.973281	8.531258	7.6370544	10.970493	10.206224	9.507064	9.701984	6.383648	7.4092116	6.383581	4.505038	0
140	4.357331	6.4052095	6.082879	4.9282928	6.6219783	5.396118	10.019352	3.3809025	4.989516	4.5252547	5.656475	7.1824408	5.579369	4.2513194	3.7767816	4.716132	5.5171375	3.9969091	7.060253	4.2814474	4.8872714	4.7410073	9.338225	5.4004464	6.9007587	3.9613204	8.863222	9.866413	7.660436	3.9814234	6.175891	6.9694805	5.686001	5.5648727	4.640817	5.850091	5.2133574	5.539711	5.6318984	5.1986656	4.160821	4.9445972	4.5295124	6.352553	4.819175	4.9312563	5.4525156	9.461753	6.625969	8.425903	4.6221657	4.161602	5.8169184	5.335743	5.2073402	6.4145308	9.394925	6.2271414	4.3859806	3.9739702	6.5511894	3.7481737	5.6746902	5.1865573	4.6898103	3.3432543	7.3595076	6.0385666	4.240684	3.5358799	4.8732843	8.392217	4.804351	4.3561277	5.7983704	4.8014293	9.28418	3.696557	9.112389	3.6652117	5.8059354	4.5089498	4.748602	5.616919	4.9963255	3.8779712	4.7059407	5.510538	8.491028	6.3281193	7.878889	5.8159842	7.0040317	6.4006486	8.579142	4.24976	5.9150124	6.162671	3.2866955	6.2079906	4.0221963	3.4649134	5.128723	3.570768	4.8790216	4.52426	7.72284	4.678208	3.9911177	6.1071525	7.1762795	6.389287	4.2031775	6.6160526	0
141	6.1460037	8.583599	6.7461643	7.004861	7.444176	7.798983	12.381199	5.6493244	7.6638265	6.3196373	7.7555866	9.292232	7.2710953	6.785914	6.6186957	6.7551436	7.700153	6.3864784	9.494226	7.0012717	6.914403	5.619778	10.786297	7.7606716	6.106678	7.2701554	10.093888	11.560532	9.123633	5.966572	8.30079	8.77343	7.6223116	7.6634617	7.463535	8.042128	6.9749537	7.7737756	6.8338737	7.552914	6.8893137	7.5140314	7.2739153	8.160088	7.0623293	7.1715455	8.361126	11.81466	8.669571	9.80225	7.5850124	6.6506367	9.418277	6.018495	7.4151273	5.9247265	11.00646	8.984621	6.3065443	7.9992085	9.694382	7.0621014	6.887538	7.034478	7.856733	6.1313553	9.610726	7.9773817	6.5536747	6.3707614	6.279846	10.526603	7.6414094	7.46964	8.747116	7.3380766	11.453476	6.4702625	10.75425	6.959258	8.48893	6.144083	7.2786384	9.52865	8.072111	6.9940596	7.472656	8.665442	10.574299	5.9831343	6.80951	7.2356153	8.593552	9.802886	9.72263	8.339342	8.3833065	7.874045	5.852363	9.36607	7.355331	6.1499543	8.695654	6.3599973	9.033941	9.144065	11.163731	7.5849433	7.7027144	10.331532	6.5438995	5.6825137	4.532136	6.788434	0
142	3.448306	3.791492	3.7997682	3.1458943	4.074452	3.2311637	8.813998	3.2435677	4.3066297	3.3276298	4.0934143	4.728089	3.9961922	3.5356095	3.619059	3.099296	4.6517606	3.5626955	6.225402	4.8148518	5.3343062	5.1270323	7.1254745	5.75562	6.363637	4.228795	6.1091175	8.231756	6.177511	3.2165928	6.028534	4.4733834	3.5260105	5.769189	3.4115012	4.557469	3.381958	4.2831235	6.6743584	4.0154266	3.6558197	4.1079464	5.1967754	3.2621102	4.4071445	3.521294	4.2924595	7.3010964	3.9084795	5.5414367	4.249549	4.0365424	5.116248	6.692856	5.2803082	3.7551067	7.17339	3.777751	3.4552565	3.331187	5.8406687	3.7533138	3.2693086	4.7994337	3.4058967	3.1675916	6.2020597	4.3391843	3.4705465	3.8012354	3.2579985	6.9964542	3.1469078	3.346702	4.6550837	3.7985017	8.076646	3.1748526	7.5565696	4.1257086	5.0353637	3.6885834	3.5918527	5.6338425	4.0147758	3.427616	3.352113	4.184626	6.206321	5.9569807	8.371172	3.628344	3.335444	6.3048387	6.314884	3.778101	5.073714	3.5634415	3.2189486	5.548698	3.2943642	3.8412883	3.7945185	3.2799335	4.221389	3.6012943	9.467865	4.3725257	3.626057	4.9211245	5.946682	6.2766485	3.1131504	7.890355	0
143	3.4506798	4.639601	3.8007393	3.2983124	4.527652	3.6896958	10.142248	3.2701347	4.856127	3.6551971	5.469057	5.948601	4.2093887	4.373077	4.152529	3.1903286	4.6752086	3.516904	7.7558355	5.7781887	4.169548	3.8131738	8.439854	5.681765	4.71096	4.8308954	6.4417114	8.2873745	5.793632	3.518763	6.481506	4.7277126	3.845289	5.3618684	3.8792384	4.596187	4.1618824	5.1551094	6.106167	5.2075443	3.5153635	5.2121563	4.4856095	3.9903147	4.1043177	4.1190033	5.093853	9.2909775	5.587077	7.068131	5.363763	4.768229	6.1459656	6.5094566	5.171213	4.1048374	7.9765644	5.5295744	3.985927	3.652263	6.6400805	5.24597	3.4390836	5.390594	3.7751982	3.4521093	7.058044	4.5184584	3.6741314	4.7995305	3.4006767	8.577629	3.3434725	3.6625586	5.043808	3.9382339	8.956457	3.3285198	9.163642	4.3514633	5.8144426	4.129157	3.9838476	6.4201	5.3836846	4.291683	5.266042	4.542421	6.6365666	4.734627	6.27859	4.599309	3.8370314	8.475382	7.6657653	4.2448483	5.242957	4.2478023	3.580555	6.942619	4.757573	3.8294597	4.266682	3.883622	5.8127127	4.680425	11.174355	4.0221004	4.686606	6.0242176	5.0635357	4.203103	3.1119056	6.249199	0
